,Airline,Airline ID,Source Airport,Source Airport ID,Destination Airport,Destination Airport ID,Codeshare,Stops,Equipment,Name_x,ICAO,Callsign,Country_x,Active,Name_y,City,Country_y,IATA,Latitude,Longitude,Altitude,Timezone,DST,Timezone.1
202,2P,897,BXU,4200,MNL,2397,,0,320,Air Philippines,GAP,ORIENT PACIFIC,Philippines,Y,,,,,,,,,,
203,2P,897,CBO,2399,MNL,2397,,0,320,Air Philippines,GAP,ORIENT PACIFIC,Philippines,Y,,,,,,,,,,
204,2P,897,CGY,2400,MNL,2397,,0,320,Air Philippines,GAP,ORIENT PACIFIC,Philippines,Y,,,,,,,,,,
205,2P,897,CRM,6024,MNL,2397,,0,DH4,Air Philippines,GAP,ORIENT PACIFIC,Philippines,Y,,,,,,,,,,
206,2P,897,DGT,2425,MNL,2397,,0,320,Air Philippines,GAP,ORIENT PACIFIC,Philippines,Y,,,,,,,,,,
207,2P,897,DWC,8076,MNL,2397,,0,330,Air Philippines,GAP,ORIENT PACIFIC,Philippines,Y,,,,,,,,,,
208,2P,897,GES,2402,MNL,2397,Y,0,320,Air Philippines,GAP,ORIENT PACIFIC,Philippines,Y,,,,,,,,,,
209,2P,897,KLO,2430,MNL,2397,,0,320,Air Philippines,GAP,ORIENT PACIFIC,Philippines,Y,,,,,,,,,,
210,2P,897,LGP,4203,MNL,2397,,0,320,Air Philippines,GAP,ORIENT PACIFIC,Philippines,Y,,,,,,,,,,
211,2P,897,MNL,2397,BSO,6019,,0,DH4,Air Philippines,GAP,ORIENT PACIFIC,Philippines,Y,,,,,,,,,,
212,2P,897,MNL,2397,BXU,4200,,0,320,Air Philippines,GAP,ORIENT PACIFIC,Philippines,Y,,,,,,,,,,
213,2P,897,MNL,2397,CBO,2399,,0,320,Air Philippines,GAP,ORIENT PACIFIC,Philippines,Y,,,,,,,,,,
214,2P,897,MNL,2397,CGY,2400,,0,320,Air Philippines,GAP,ORIENT PACIFIC,Philippines,Y,,,,,,,,,,
215,2P,897,MNL,2397,CRM,6024,,0,DH4,Air Philippines,GAP,ORIENT PACIFIC,Philippines,Y,,,,,,,,,,
216,2P,897,MNL,2397,DGT,2425,,0,320,Air Philippines,GAP,ORIENT PACIFIC,Philippines,Y,,,,,,,,,,
217,2P,897,MNL,2397,DWC,8076,,0,330,Air Philippines,GAP,ORIENT PACIFIC,Philippines,Y,,,,,,,,,,
218,2P,897,MNL,2397,GES,2402,Y,0,320,Air Philippines,GAP,ORIENT PACIFIC,Philippines,Y,,,,,,,,,,
219,2P,897,MNL,2397,KLO,2430,,0,320,Air Philippines,GAP,ORIENT PACIFIC,Philippines,Y,,,,,,,,,,
220,2P,897,MNL,2397,LGP,4203,,0,320,Air Philippines,GAP,ORIENT PACIFIC,Philippines,Y,,,,,,,,,,
221,2P,897,MNL,2397,MPH,2426,,0,DH3,Air Philippines,GAP,ORIENT PACIFIC,Philippines,Y,,,,,,,,,,
222,2P,897,MNL,2397,OZC,4204,,0,320,Air Philippines,GAP,ORIENT PACIFIC,Philippines,Y,,,,,,,,,,
223,2P,897,MNL,2397,PPS,2433,,0,320,Air Philippines,GAP,ORIENT PACIFIC,Philippines,Y,,,,,,,,,,
224,2P,897,MNL,2397,RXS,6026,,0,320,Air Philippines,GAP,ORIENT PACIFIC,Philippines,Y,,,,,,,,,,
225,2P,897,MNL,2397,SUG,6016,,0,DH4,Air Philippines,GAP,ORIENT PACIFIC,Philippines,Y,,,,,,,,,,
226,2P,897,MNL,2397,TUG,6021,,0,DH4,Air Philippines,GAP,ORIENT PACIFIC,Philippines,Y,,,,,,,,,,
227,2P,897,MNL,2397,ZAM,2404,,0,320,Air Philippines,GAP,ORIENT PACIFIC,Philippines,Y,,,,,,,,,,
228,2P,897,MPH,2426,MNL,2397,,0,DH3,Air Philippines,GAP,ORIENT PACIFIC,Philippines,Y,,,,,,,,,,
229,2P,897,OZC,4204,MNL,2397,,0,320,Air Philippines,GAP,ORIENT PACIFIC,Philippines,Y,,,,,,,,,,
230,2P,897,PPS,2433,MNL,2397,,0,320,Air Philippines,GAP,ORIENT PACIFIC,Philippines,Y,,,,,,,,,,
231,2P,897,RXS,6026,MNL,2397,,0,320,Air Philippines,GAP,ORIENT PACIFIC,Philippines,Y,,,,,,,,,,
232,2P,897,SUG,6016,MNL,2397,,0,DH4,Air Philippines,GAP,ORIENT PACIFIC,Philippines,Y,,,,,,,,,,
233,2P,897,TUG,6021,MNL,2397,,0,DH4,Air Philippines,GAP,ORIENT PACIFIC,Philippines,Y,,,,,,,,,,
234,2P,897,ZAM,2404,MNL,2397,,0,320,Air Philippines,GAP,ORIENT PACIFIC,Philippines,Y,,,,,,,,,,
235,2Z,1729,AUX,7376,PMW,4214,,0,AT7,Changan Airlines,CGN,CHANGAN,China,N,,,,,,,,,,
236,2Z,1729,BRA,7373,BSB,2531,,0,AT7,Changan Airlines,CGN,CHANGAN,China,N,,,,,,,,,,
237,2Z,1729,BRA,7373,SSA,2621,,0,AT7,Changan Airlines,CGN,CHANGAN,China,N,,,,,,,,,,
238,2Z,1729,BSB,2531,BRA,7373,,0,AT7,Changan Airlines,CGN,CHANGAN,China,N,,,,,,,,,,
239,2Z,1729,BSB,2531,OPS,7367,,0,AT7,Changan Airlines,CGN,CHANGAN,China,N,,,,,,,,,,
240,2Z,1729,BSB,2531,RAO,2613,,0,AT7,Changan Airlines,CGN,CHANGAN,China,N,,,,,,,,,,
241,2Z,1729,CAC,2535,GRU,2564,,0,AT7,Changan Airlines,CGN,CHANGAN,China,N,,,,,,,,,,
242,2Z,1729,CGB,2548,GYN,2562,,0,AT7,Changan Airlines,CGN,CHANGAN,China,N,,,,,,,,,,
243,2Z,1729,CGB,2548,OPS,7367,,0,AT7,Changan Airlines,CGN,CHANGAN,China,N,,,,,,,,,,
244,2Z,1729,CGR,2538,DOU,7380,,0,AT7,Changan Airlines,CGN,CHANGAN,China,N,,,,,,,,,,
245,2Z,1729,DOU,7380,CGR,2538,,0,AT7,Changan Airlines,CGN,CHANGAN,China,N,,,,,,,,,,
246,2Z,1729,DOU,7380,GRU,2564,,0,AT7,Changan Airlines,CGN,CHANGAN,China,N,,,,,,,,,,
247,2Z,1729,GIG,2560,RAO,2613,,0,AT7,Changan Airlines,CGN,CHANGAN,China,N,,,,,,,,,,
248,2Z,1729,GRU,2564,CAC,2535,,0,AT7,Changan Airlines,CGN,CHANGAN,China,N,,,,,,,,,,
249,2Z,1729,GRU,2564,DOU,7380,,0,AT7,Changan Airlines,CGN,CHANGAN,China,N,,,,,,,,,,
250,2Z,1729,GRU,2564,RAO,2613,,0,AT7,Changan Airlines,CGN,CHANGAN,China,N,,,,,,,,,,
251,2Z,1729,GRU,2564,UBA,2635,,0,AT7,Changan Airlines,CGN,CHANGAN,China,N,,,,,,,,,,
252,2Z,1729,GRU,2564,UDI,2633,,0,AT7,Changan Airlines,CGN,CHANGAN,China,N,,,,,,,,,,
253,2Z,1729,GRU,2564,VDC,6039,,0,AT7,Changan Airlines,CGN,CHANGAN,China,N,,,,,,,,,,
254,2Z,1729,GYN,2562,CGB,2548,,0,AT7,Changan Airlines,CGN,CHANGAN,China,N,,,,,,,,,,
255,2Z,1729,GYN,2562,PMW,4214,,0,AT7,Changan Airlines,CGN,CHANGAN,China,N,,,,,,,,,,
256,2Z,1729,GYN,2562,RAO,2613,,0,AT7,Changan Airlines,CGN,CHANGAN,China,N,,,,,,,,,,
257,2Z,1729,GYN,2562,UDI,2633,,0,AT7,Changan Airlines,CGN,CHANGAN,China,N,,,,,,,,,,
258,2Z,1729,OPS,7367,BSB,2531,,0,AT7,Changan Airlines,CGN,CHANGAN,China,N,,,,,,,,,,
259,2Z,1729,OPS,7367,CGB,2548,,0,AT7,Changan Airlines,CGN,CHANGAN,China,N,,,,,,,,,,
260,2Z,1729,PLU,2528,RAO,2613,,0,AT7,Changan Airlines,CGN,CHANGAN,China,N,,,,,,,,,,
261,2Z,1729,PMW,4214,AUX,7376,,0,AT7,Changan Airlines,CGN,CHANGAN,China,N,,,,,,,,,,
262,2Z,1729,PMW,4214,GYN,2562,,0,AT7,Changan Airlines,CGN,CHANGAN,China,N,,,,,,,,,,
263,2Z,1729,RAO,2613,BSB,2531,,0,AT7,Changan Airlines,CGN,CHANGAN,China,N,,,,,,,,,,
264,2Z,1729,RAO,2613,GIG,2560,,0,AT7,Changan Airlines,CGN,CHANGAN,China,N,,,,,,,,,,
265,2Z,1729,RAO,2613,GRU,2564,,0,AT7,Changan Airlines,CGN,CHANGAN,China,N,,,,,,,,,,
266,2Z,1729,RAO,2613,GYN,2562,,0,AT7,Changan Airlines,CGN,CHANGAN,China,N,,,,,,,,,,
267,2Z,1729,RAO,2613,PLU,2528,,0,AT7,Changan Airlines,CGN,CHANGAN,China,N,,,,,,,,,,
268,2Z,1729,RAO,2613,SJP,2619,,0,AT7,Changan Airlines,CGN,CHANGAN,China,N,,,,,,,,,,
269,2Z,1729,RAO,2613,UDI,2633,,0,AT7,Changan Airlines,CGN,CHANGAN,China,N,,,,,,,,,,
270,2Z,1729,SJP,2619,RAO,2613,,0,AT7,Changan Airlines,CGN,CHANGAN,China,N,,,,,,,,,,
271,2Z,1729,SSA,2621,BRA,7373,,0,AT7,Changan Airlines,CGN,CHANGAN,China,N,,,,,,,,,,
272,2Z,1729,SSA,2621,VDC,6039,,0,AT7,Changan Airlines,CGN,CHANGAN,China,N,,,,,,,,,,
273,2Z,1729,UBA,2635,GRU,2564,,0,AT7,Changan Airlines,CGN,CHANGAN,China,N,,,,,,,,,,
274,2Z,1729,UBA,2635,UDI,2633,,0,AT7,Changan Airlines,CGN,CHANGAN,China,N,,,,,,,,,,
275,2Z,1729,UDI,2633,GRU,2564,,0,AT7,Changan Airlines,CGN,CHANGAN,China,N,,,,,,,,,,
276,2Z,1729,UDI,2633,GYN,2562,,0,AT7,Changan Airlines,CGN,CHANGAN,China,N,,,,,,,,,,
277,2Z,1729,UDI,2633,RAO,2613,,0,AT7,Changan Airlines,CGN,CHANGAN,China,N,,,,,,,,,,
278,2Z,1729,UDI,2633,UBA,2635,,0,AT7,Changan Airlines,CGN,CHANGAN,China,N,,,,,,,,,,
279,2Z,1729,VDC,6039,GRU,2564,,0,AT7,Changan Airlines,CGN,CHANGAN,China,N,,,,,,,,,,
280,2Z,1729,VDC,6039,SSA,2621,,0,AT7,Changan Airlines,CGN,CHANGAN,China,N,,,,,,,,,,
281,3E,10739,BRL,5726,ORD,3830,,0,CNC,Air Choice One,\N,,United States,Y,Sun Island Resort and SPA,South Aari Atoll,Maldives,\N,3.488334,72.862989,0,-3,N,America/Sao_Paulo
282,3E,10739,BRL,5726,STL,3678,,0,CNC,Air Choice One,\N,,United States,Y,Sun Island Resort and SPA,South Aari Atoll,Maldives,\N,3.488334,72.862989,0,-3,N,America/Sao_Paulo
283,3E,10739,DEC,4042,ORD,3830,,0,CNC,Air Choice One,\N,,United States,Y,Sun Island Resort and SPA,South Aari Atoll,Maldives,\N,3.488334,72.862989,0,-3,N,America/Sao_Paulo
284,3E,10739,DEC,4042,STL,3678,,0,CNC,Air Choice One,\N,,United States,Y,Sun Island Resort and SPA,South Aari Atoll,Maldives,\N,3.488334,72.862989,0,-3,N,America/Sao_Paulo
285,3E,10739,JBR,3591,STL,3678,,0,CNC,Air Choice One,\N,,United States,Y,Sun Island Resort and SPA,South Aari Atoll,Maldives,\N,3.488334,72.862989,0,-3,N,America/Sao_Paulo
286,3E,10739,ORD,3830,BRL,5726,,0,CNC,Air Choice One,\N,,United States,Y,Sun Island Resort and SPA,South Aari Atoll,Maldives,\N,3.488334,72.862989,0,-3,N,America/Sao_Paulo
287,3E,10739,ORD,3830,DEC,4042,,0,CNC,Air Choice One,\N,,United States,Y,Sun Island Resort and SPA,South Aari Atoll,Maldives,\N,3.488334,72.862989,0,-3,N,America/Sao_Paulo
288,3E,10739,STL,3678,BRL,5726,,0,CNC,Air Choice One,\N,,United States,Y,Sun Island Resort and SPA,South Aari Atoll,Maldives,\N,3.488334,72.862989,0,-3,N,America/Sao_Paulo
289,3E,10739,STL,3678,DEC,4042,,0,CNC,Air Choice One,\N,,United States,Y,Sun Island Resort and SPA,South Aari Atoll,Maldives,\N,3.488334,72.862989,0,-3,N,America/Sao_Paulo
290,3E,10739,STL,3678,JBR,3591,,0,CNC,Air Choice One,\N,,United States,Y,Sun Island Resort and SPA,South Aari Atoll,Maldives,\N,3.488334,72.862989,0,-3,N,America/Sao_Paulo
291,3F,16262,CGA,7144,HYL,7145,,0,DHP,Fly Colombia ( Interliging Flights ),3FF,,Colombia,Y,,,,,,,,,,
292,3F,16262,CGA,7144,KTN,3808,,0,DHP,Fly Colombia ( Interliging Flights ),3FF,,Colombia,Y,,,,,,,,,,
293,3F,16262,HYL,7145,CGA,7144,,0,DHP,Fly Colombia ( Interliging Flights ),3FF,,Colombia,Y,,,,,,,,,,
294,3F,16262,HYL,7145,KTB,7147,,0,DHP,Fly Colombia ( Interliging Flights ),3FF,,Colombia,Y,,,,,,,,,,
295,3F,16262,HYL,7145,KTN,3808,,0,DHP,Fly Colombia ( Interliging Flights ),3FF,,Colombia,Y,,,,,,,,,,
296,3F,16262,KTB,7147,HYL,7145,,0,DHP,Fly Colombia ( Interliging Flights ),3FF,,Colombia,Y,,,,,,,,,,
297,3F,16262,KTB,7147,KTN,3808,,0,DHP,Fly Colombia ( Interliging Flights ),3FF,,Colombia,Y,,,,,,,,,,
298,3F,16262,KTN,3808,CGA,7144,,0,DHP,Fly Colombia ( Interliging Flights ),3FF,,Colombia,Y,,,,,,,,,,
299,3F,16262,KTN,3808,HYL,7145,,0,DHP,Fly Colombia ( Interliging Flights ),3FF,,Colombia,Y,,,,,,,,,,
300,3F,16262,KTN,3808,KTB,7147,,0,DHP,Fly Colombia ( Interliging Flights ),3FF,,Colombia,Y,,,,,,,,,,
301,3F,16262,KTN,3808,MTM,7146,,0,DHP,Fly Colombia ( Interliging Flights ),3FF,,Colombia,Y,,,,,,,,,,
302,3F,16262,MTM,7146,KTN,3808,,0,DHP,Fly Colombia ( Interliging Flights ),3FF,,Colombia,Y,,,,,,,,,,
303,3G,595,ACC,248,DKR,1084,,0,319,Atlant-Soyuz Airlines,AYZ,ATLANT-SOYUZ,Russia,Y,,,,,,,,,,
304,3G,595,ACC,248,LOS,273,,0,319,Atlant-Soyuz Airlines,AYZ,ATLANT-SOYUZ,Russia,Y,,,,,,,,,,
305,3G,595,ACC,248,ROB,1063,,0,319,Atlant-Soyuz Airlines,AYZ,ATLANT-SOYUZ,Russia,Y,,,,,,,,,,
306,3G,595,BCN,1218,BJL,1050,,0,319,Atlant-Soyuz Airlines,AYZ,ATLANT-SOYUZ,Russia,Y,,,,,,,,,,
307,3G,595,BJL,1050,BCN,1218,,0,319,Atlant-Soyuz Airlines,AYZ,ATLANT-SOYUZ,Russia,Y,,,,,,,,,,
308,3G,595,BJL,1050,DKR,1084,,0,319,Atlant-Soyuz Airlines,AYZ,ATLANT-SOYUZ,Russia,Y,,,,,,,,,,
309,3G,595,BJL,1050,FNA,1059,,0,319,Atlant-Soyuz Airlines,AYZ,ATLANT-SOYUZ,Russia,Y,,,,,,,,,,
310,3G,595,CKY,4162,OXB,5665,,0,319,Atlant-Soyuz Airlines,AYZ,ATLANT-SOYUZ,Russia,Y,,,,,,,,,,
311,3G,595,DKR,1084,ACC,248,,0,319,Atlant-Soyuz Airlines,AYZ,ATLANT-SOYUZ,Russia,Y,,,,,,,,,,
312,3G,595,DKR,1084,BJL,1050,,0,319,Atlant-Soyuz Airlines,AYZ,ATLANT-SOYUZ,Russia,Y,,,,,,,,,,
313,3G,595,DKR,1084,DLA,897,,0,319,Atlant-Soyuz Airlines,AYZ,ATLANT-SOYUZ,Russia,Y,,,,,,,,,,
314,3G,595,DKR,1084,FNA,1059,,0,319,Atlant-Soyuz Airlines,AYZ,ATLANT-SOYUZ,Russia,Y,,,,,,,,,,
315,3G,595,DKR,1084,LOS,273,,0,319,Atlant-Soyuz Airlines,AYZ,ATLANT-SOYUZ,Russia,Y,,,,,,,,,,
316,3G,595,DKR,1084,OXB,5665,,0,319,Atlant-Soyuz Airlines,AYZ,ATLANT-SOYUZ,Russia,Y,,,,,,,,,,
317,3G,595,DLA,897,DKR,1084,,0,319,Atlant-Soyuz Airlines,AYZ,ATLANT-SOYUZ,Russia,Y,,,,,,,,,,
318,3G,595,DLA,897,LOS,273,,0,319,Atlant-Soyuz Airlines,AYZ,ATLANT-SOYUZ,Russia,Y,,,,,,,,,,
319,3G,595,FNA,1059,BJL,1050,,0,319,Atlant-Soyuz Airlines,AYZ,ATLANT-SOYUZ,Russia,Y,,,,,,,,,,
320,3G,595,FNA,1059,DKR,1084,,0,319,Atlant-Soyuz Airlines,AYZ,ATLANT-SOYUZ,Russia,Y,,,,,,,,,,
321,3G,595,FNA,1059,LGW,502,,0,319,Atlant-Soyuz Airlines,AYZ,ATLANT-SOYUZ,Russia,Y,,,,,,,,,,
322,3G,595,FNA,1059,ROB,1063,,0,319,Atlant-Soyuz Airlines,AYZ,ATLANT-SOYUZ,Russia,Y,,,,,,,,,,
323,3G,595,LGW,502,FNA,1059,,0,319,Atlant-Soyuz Airlines,AYZ,ATLANT-SOYUZ,Russia,Y,,,,,,,,,,
324,3G,595,LOS,273,ACC,248,,0,319,Atlant-Soyuz Airlines,AYZ,ATLANT-SOYUZ,Russia,Y,,,,,,,,,,
325,3G,595,LOS,273,DKR,1084,,0,319,Atlant-Soyuz Airlines,AYZ,ATLANT-SOYUZ,Russia,Y,,,,,,,,,,
326,3G,595,LOS,273,DLA,897,,0,319,Atlant-Soyuz Airlines,AYZ,ATLANT-SOYUZ,Russia,Y,,,,,,,,,,
327,3G,595,LOS,273,ROB,1063,,0,319,Atlant-Soyuz Airlines,AYZ,ATLANT-SOYUZ,Russia,Y,,,,,,,,,,
328,3G,595,OXB,5665,CKY,4162,,0,319,Atlant-Soyuz Airlines,AYZ,ATLANT-SOYUZ,Russia,Y,,,,,,,,,,
329,3G,595,OXB,5665,DKR,1084,,0,319,Atlant-Soyuz Airlines,AYZ,ATLANT-SOYUZ,Russia,Y,,,,,,,,,,
330,3G,595,ROB,1063,ACC,248,,0,319,Atlant-Soyuz Airlines,AYZ,ATLANT-SOYUZ,Russia,Y,,,,,,,,,,
331,3G,595,ROB,1063,FNA,1059,,0,319,Atlant-Soyuz Airlines,AYZ,ATLANT-SOYUZ,Russia,Y,,,,,,,,,,
332,3G,595,ROB,1063,LOS,273,,0,319,Atlant-Soyuz Airlines,AYZ,ATLANT-SOYUZ,Russia,Y,,,,,,,,,,
333,3H,\N,AKV,5506,YIK,5504,,0,DH8,,,,,,,,,,,,,,,
334,3H,\N,AKV,5506,YPX,6727,,0,DH8,,,,,,,,,,,,,,,
335,3H,\N,XGR,5512,YVP,154,,0,DHT BET,,,,,,,,,,,,,,,
336,3H,\N,YGL,62,YGW,5496,,0,DHT,,,,,,,,,,,,,,,
337,3H,\N,YGL,62,YPX,6727,,0,73M,,,,,,,,,,,,,,,
338,3H,\N,YGL,62,YUL,146,,0,73M,,,,,,,,,,,,,,,
339,3H,\N,YGW,5496,YGL,62,,0,DHT,,,,,,,,,,,,,,,
340,3H,\N,YGW,5496,YPH,5520,,0,BET,,,,,,,,,,,,,,,
341,3H,\N,YGW,5496,YSK,5529,,0,DH8,,,,,,,,,,,,,,,
342,3H,\N,YGW,5496,YUD,5515,,0,DH8,,,,,,,,,,,,,,,
343,3H,\N,YGW,5496,YUL,146,,0,DH8,,,,,,,,,,,,,,,
344,3H,\N,YGW,5496,YUY,149,,0,DH8,,,,,,,,,,,,,,,
345,3H,\N,YIK,5504,AKV,5506,,0,DH8,,,,,,,,,,,,,,,
346,3H,\N,YIK,5504,YZG,5535,,0,DH8,,,,,,,,,,,,,,,
347,3H,\N,YKG,5481,YPJ,5508,,0,DHT DH8,,,,,,,,,,,,,,,
348,3H,\N,YKG,5481,YQC,5499,,0,DH8,,,,,,,,,,,,,,,
349,3H,\N,YKG,5481,YVP,154,,0,DH8 DHT,,,,,,,,,,,,,,,
350,3H,\N,YKL,80,YQB,111,,0,DH8,,,,,,,,,,,,,,,
351,3H,\N,YKL,80,YVP,154,,0,DH8 BET,,,,,,,,,,,,,,,
352,3H,\N,YKL,80,YWK,161,,0,BET,,,,,,,,,,,,,,,
353,3H,\N,YKL,80,YZV,202,,0,BET DH8,,,,,,,,,,,,,,,
354,3H,\N,YPH,5520,YPX,6727,,0,DH8 BET,,,,,,,,,,,,,,,
355,3H,\N,YPH,5520,YUD,5515,,0,DH8,,,,,,,,,,,,,,,
356,3H,\N,YPH,5520,YVP,154,,0,BET,,,,,,,,,,,,,,,
357,3H,\N,YPJ,5508,YKG,5481,,0,DHT DH8,,,,,,,,,,,,,,,
358,3H,\N,YPJ,5508,YTQ,6728,,0,DHT DH8,,,,,,,,,,,,,,,
359,3H,\N,YPJ,5508,YVP,154,,0,DHT,,,,,,,,,,,,,,,
360,3H,\N,YPX,6727,AKV,5506,,0,DH8,,,,,,,,,,,,,,,
361,3H,\N,YPX,6727,YGL,62,,0,73M,,,,,,,,,,,,,,,
362,3H,\N,YPX,6727,YPH,5520,,0,DH8,,,,,,,,,,,,,,,
363,3H,\N,YPX,6727,YVP,154,,0,BET,,,,,,,,,,,,,,,
364,3H,\N,YQB,111,YKL,80,,0,DH8,,,,,,,,,,,,,,,
365,3H,\N,YQB,111,YUL,146,,0,DH8,,,,,,,,,,,,,,,
366,3H,\N,YQC,5499,YKG,5481,,0,DH8,,,,,,,,,,,,,,,
367,3H,\N,YQC,5499,YWB,7253,,0,DH8,,,,,,,,,,,,,,,
368,3H,\N,YSK,5529,YGW,5496,,0,DH8,,,,,,,,,,,,,,,
369,3H,\N,YSK,5529,YUD,5515,,0,DH8,,,,,,,,,,,,,,,
370,3H,\N,YTQ,6728,YPJ,5508,,0,DHT DH8,,,,,,,,,,,,,,,
371,3H,\N,YTQ,6728,YVP,154,,0,DHT DH8,,,,,,,,,,,,,,,
372,3H,\N,YUD,5515,YGW,5496,,0,DH8,,,,,,,,,,,,,,,
373,3H,\N,YUD,5515,YPH,5520,,0,DH8,,,,,,,,,,,,,,,
374,3H,\N,YUD,5515,YSK,5529,,0,DH8,,,,,,,,,,,,,,,
375,3H,\N,YUL,146,YGL,62,,0,73M,,,,,,,,,,,,,,,
376,3H,\N,YUL,146,YGW,5496,,0,DH8,,,,,,,,,,,,,,,
377,3H,\N,YUL,146,YQB,111,,0,DH8,,,,,,,,,,,,,,,
378,3H,\N,YUL,146,YUY,149,,0,DH8,,,,,,,,,,,,,,,
379,3H,\N,YUY,149,YGW,5496,,0,DH8,,,,,,,,,,,,,,,
380,3H,\N,YUY,149,YUL,146,,0,DH8,,,,,,,,,,,,,,,
381,3H,\N,YVP,154,XGR,5512,,0,DHT BET,,,,,,,,,,,,,,,
382,3H,\N,YVP,154,YGW,5496,,0,BET,,,,,,,,,,,,,,,
383,3H,\N,YVP,154,YKG,5481,,0,DH8,,,,,,,,,,,,,,,
384,3H,\N,YVP,154,YKL,80,,0,DH8 BET,,,,,,,,,,,,,,,
385,3H,\N,YVP,154,YPH,5520,,0,BET,,,,,,,,,,,,,,,
386,3H,\N,YVP,154,YPJ,5508,,0,DHT,,,,,,,,,,,,,,,
387,3H,\N,YVP,154,YPX,6727,,0,BET,,,,,,,,,,,,,,,
388,3H,\N,YVP,154,YTQ,6728,,0,DHT DH8,,,,,,,,,,,,,,,
389,3H,\N,YWB,7253,YQC,5499,,0,DH8,,,,,,,,,,,,,,,
390,3H,\N,YWB,7253,YZG,5535,,0,DH8,,,,,,,,,,,,,,,
391,3H,\N,YWK,161,YKL,80,,0,BET,,,,,,,,,,,,,,,
392,3H,\N,YWK,161,YZV,202,,0,BET,,,,,,,,,,,,,,,
393,3H,\N,YZG,5535,YIK,5504,,0,DH8,,,,,,,,,,,,,,,
394,3H,\N,YZG,5535,YWB,7253,,0,DH8,,,,,,,,,,,,,,,
395,3H,\N,YZV,202,YKL,80,,0,BET DH8,,,,,,,,,,,,,,,
396,3H,\N,YZV,202,YWK,161,,0,BET,,,,,,,,,,,,,,,
397,3J,5521,JIB,4119,DXB,2188,,0,737,Zip,WZP,ZIPPER,Canada,N,,,,,,,,,,
398,3J,5521,JIB,4119,JED,2072,,0,737,Zip,WZP,ZIPPER,Canada,N,,,,,,,,,,
399,3J,5521,JIB,4119,MGQ,5687,,0,737,Zip,WZP,ZIPPER,Canada,N,,,,,,,,,,
400,3J,5521,MGQ,5687,NBO,4059,,0,737,Zip,WZP,ZIPPER,Canada,N,,,,,,,,,,
401,3J,5521,NBO,4059,MGQ,5687,,0,737,Zip,WZP,ZIPPER,Canada,N,,,,,,,,,,
402,3K,3021,BKK,3885,SIN,3316,,0,320,Jetstar Asia Airways,JSA,JETSTAR ASIA,Singapore,Y,,,,,,,,,,
403,3K,3021,DRW,3999,SIN,3316,,0,320,Jetstar Asia Airways,JSA,JETSTAR ASIA,Singapore,Y,,,,,,,,,,
404,3K,3021,HAK,4120,SIN,3316,,0,320,Jetstar Asia Airways,JSA,JETSTAR ASIA,Singapore,Y,,,,,,,,,,
405,3K,3021,HGH,3386,SIN,3316,,0,320,Jetstar Asia Airways,JSA,JETSTAR ASIA,Singapore,Y,,,,,,,,,,
406,3K,3021,HKG,3077,SIN,3316,,0,320,Jetstar Asia Airways,JSA,JETSTAR ASIA,Singapore,Y,,,,,,,,,,
407,3K,3021,HKT,3179,SIN,3316,,0,320,Jetstar Asia Airways,JSA,JETSTAR ASIA,Singapore,Y,,,,,,,,,,
408,3K,3021,KIX,3992,MNL,2397,,0,320,Jetstar Asia Airways,JSA,JETSTAR ASIA,Singapore,Y,,,,,,,,,,
409,3K,3021,KIX,3992,TPE,2276,,0,320,Jetstar Asia Airways,JSA,JETSTAR ASIA,Singapore,Y,,,,,,,,,,
410,3K,3021,KUL,3304,SIN,3316,,0,320,Jetstar Asia Airways,JSA,JETSTAR ASIA,Singapore,Y,,,,,,,,,,
411,3K,3021,MNL,2397,KIX,3992,,0,320,Jetstar Asia Airways,JSA,JETSTAR ASIA,Singapore,Y,,,,,,,,,,
412,3K,3021,MNL,2397,SIN,3316,,0,320,Jetstar Asia Airways,JSA,JETSTAR ASIA,Singapore,Y,,,,,,,,,,
413,3K,3021,PEN,3308,SIN,3316,,0,320,Jetstar Asia Airways,JSA,JETSTAR ASIA,Singapore,Y,,,,,,,,,,
414,3K,3021,PER,3351,SIN,3316,,0,320,Jetstar Asia Airways,JSA,JETSTAR ASIA,Singapore,Y,,,,,,,,,,
415,3K,3021,PNH,3034,SIN,3316,,0,320,Jetstar Asia Airways,JSA,JETSTAR ASIA,Singapore,Y,,,,,,,,,,
416,3K,3021,REP,3035,SIN,3316,,0,320,Jetstar Asia Airways,JSA,JETSTAR ASIA,Singapore,Y,,,,,,,,,,
417,3K,3021,RGN,3239,SIN,3316,,0,320,Jetstar Asia Airways,JSA,JETSTAR ASIA,Singapore,Y,,,,,,,,,,
418,3K,3021,SGN,3205,SIN,3316,,0,320,Jetstar Asia Airways,JSA,JETSTAR ASIA,Singapore,Y,,,,,,,,,,
419,3K,3021,SIN,3316,BKK,3885,,0,320,Jetstar Asia Airways,JSA,JETSTAR ASIA,Singapore,Y,,,,,,,,,,
420,3K,3021,SIN,3316,DRW,3999,,0,320,Jetstar Asia Airways,JSA,JETSTAR ASIA,Singapore,Y,,,,,,,,,,
421,3K,3021,SIN,3316,HAK,4120,,0,320,Jetstar Asia Airways,JSA,JETSTAR ASIA,Singapore,Y,,,,,,,,,,
422,3K,3021,SIN,3316,HGH,3386,,0,320,Jetstar Asia Airways,JSA,JETSTAR ASIA,Singapore,Y,,,,,,,,,,
